antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Male,Sports,0.5011577593263946,0.03315568772240506,0.01657951450958117,0.0330824260445766,0.9977903737530089,1.0,-3.671565830500392e-05,0.9999242317237769,-0.004419697893346316,0.03202323330106486,-7.577401748982991e-05,0.2665664070160402
Senior,Sports,0.4120320096229347,0.03315568772240506,0.013632490769667709,0.03308599927016178,0.9978981448725556,1.0,-2.871387302531142e-05,0.9999279269384964,-0.0035695205253518185,0.03158921630870717,-7.207825640419575e-05,0.22212598865049962
Female,Business and entrepreneurship,0.49884224067360544,0.0334797935078604,0.01649598209064938,0.033068534990890575,0.987716217040787,1.0,-0.00020515312010133124,0.9995746766633912,-0.02421473642559786,0.03197973817682456,-0.00042550431352328936,0.262891552924587
Senior,Business and entrepreneurship,0.4120320096229347,0.0334797935078604,0.013996692116210302,0.033969914446742085,1.0146393059075054,1.0,0.00020194551540569927,1.0005073557710173,0.024538901673991097,0.032436157527139825,0.0005070984916709761,0.22601689335111555
Male,Business and entrepreneurship,0.5011577593263946,0.0334797935078604,0.01698381141721102,0.03388915187113722,1.0122270277198904,1.0,0.00020515312010132777,1.000423717800157,0.02421473642559745,0.03280921213998941,0.0004235383394233735,0.2705872905064269
Adult,Business and entrepreneurship,0.39116227007701687,0.0334797935078604,0.012977596605242494,0.03317701526450213,0.990956388566519,1.0,-0.0001184354250019521,0.9996868317694774,-0.014768087771101637,0.031524694614666615,-0.00031326633558667355,0.21040088288175204
Male,Social causes and activism,0.5011577593263946,0.03329936348296774,0.0167398967539302,0.03340244951296428,1.0030957357503025,1.0,5.166236381091982e-05,1.0001066483459893,0.0061866888877905955,0.03233405401916809,0.00010663697333225655,0.26805583041572356
Adult,Social causes and activism,0.39116227007701687,0.03329936348296774,0.012726999348447132,0.032536367441423436,0.9770867679817793,1.0,-0.0002984552636702484,0.9992113439556105,-0.03708839861841602,0.030910684433479944,-0.0007892785136599642,0.20736792283369587
Senior,Social causes and activism,0.4120320096229347,0.03329936348296774,0.01367926892426951,0.0331995296598143,0.9970019299857036,1.0,-4.113473078225412e-05,0.9998967379245086,-0.005088345667997008,0.031690495173662986,-0.00010327273964889215,0.22199811923488408
Female,Social causes and activism,0.49884224067360544,0.03329936348296774,0.01655946672903754,0.03319579894973743,0.9968898945085458,1.0,-5.166236381091982e-05,0.9998928795167442,-0.006186688887790594,0.03211799930009202,-0.00010713195928311863,0.2652432938156273
